city,country,date,day,encore2_song_count,encore_song_count,month,rating,relative_date,set1_song_count,set2_song_count,set3_song_count,state,total_song_count,venue,year
Washington,USA,1991-07-23,23,0.0,2.0,7,3.95,28 years ago,12.0,10.0,0.0,DC,24.0,"<a href=""http://phish.net/venue/44/The_Bayou"">The Bayou</a>",1991
Charlottesville,USA,1991-07-24,24,0.0,2.0,7,4.1818,28 years ago,10.0,10.0,0.0,VA,22.0,"<a href=""http://phish.net/venue/67/Trax"">Trax</a>",1991
Chapel Hill,USA,1991-07-25,25,0.0,1.0,7,3.8235,28 years ago,10.0,13.0,0.0,NC,24.0,"<a href=""http://phish.net/venue/49/Cat%27s_Cradle"">Cat's Cradle</a>",1991
Athens,USA,1991-07-26,26,1.0,2.0,7,4.2273,28 years ago,13.0,11.0,0.0,GA,27.0,"<a href=""http://phish.net/venue/25/The_Georgia_Theatre"">The Georgia Theatre</a>",1991
Atlanta,USA,1991-07-27,27,1.0,1.0,7,3.5625,28 years ago,17.0,0.0,0.0,GA,19.0,"<a href=""http://phish.net/venue/105/Variety_Playhouse"">Variety Playhouse</a>",1991
Auburn,USA,1991-08-03,3,1.0,4.0,8,4.4923,28 years ago,11.0,10.0,8.0,ME,34.0,"<a href=""http://phish.net/venue/640/Larrabee_Farm%2C_a.k.a._Amy%E2%80%99s_Farm"">Amy's Farm</a>",1991
Unknown,USA,1991-09-01,1,0.0,0.0,9,1.3333,28 years ago,0.0,0.0,0.0,NJ,0.0,"<a href=""http://phish.net/venue/780/Anastasio%27s_House"">Anastasio's House</a>",1991
Keene,USA,1991-09-25,25,0.0,2.0,9,3.9375,28 years ago,11.0,8.0,0.0,NH,21.0,"<a href=""http://phish.net/venue/78/The_Colonial_Theatre"">The Colonial Theatre</a>",1991
Ithaca,USA,1991-09-26,26,0.0,3.0,9,3.5625,28 years ago,10.0,11.0,0.0,NY,24.0,"<a href=""http://phish.net/venue/539/State_Theatre_Of_Ithaca"">State Theatre Of Ithaca</a>",1991
Rochester,USA,1991-09-27,27,0.0,2.0,9,3.8,28 years ago,10.0,10.0,0.0,NY,22.0,"<a href=""http://phish.net/venue/641/The_Warehouse"">The Warehouse</a>",1991
Buffalo,USA,1991-09-28,28,0.0,2.0,9,3.8824,28 years ago,11.0,12.0,0.0,NY,25.0,"<a href=""http://phish.net/venue/642/The_Rink"">The Rink</a>",1991
Cleveland,USA,1991-09-29,29,0.0,2.0,9,3.125,28 years ago,10.0,10.0,0.0,OH,22.0,"<a href=""http://phish.net/venue/643/The_Agora_Ballroom"">The Agora Ballroom</a>",1991
Athens,USA,1991-09-30,30,0.0,1.0,9,3.4667,28 years ago,10.0,12.0,0.0,OH,23.0,"<a href=""http://phish.net/venue/644/The_Dugout_Lounge%2C_Ohio_University"">The Dugout Lounge, Ohio University</a>",1991
Chicago,USA,1991-10-02,2,0.0,2.0,10,2.5455,28 years ago,10.0,11.0,0.0,IL,23.0,"<a href=""http://phish.net/venue/664/The_Cubby_Bear"">The Cubby Bear</a>",1991
Champaign,USA,1991-10-03,3,0.0,4.0,10,2.5,28 years ago,10.0,11.0,0.0,IL,25.0,"<a href=""http://phish.net/venue/665/Mabel%27s"">Mabel's</a>",1991
Madison,USA,1991-10-04,4,4.0,3.0,10,3.3,28 years ago,11.0,11.0,0.0,WI,29.0,"<a href=""http://phish.net/venue/146/Barrymore_Theatre"">Barrymore Theatre</a>",1991
,,1991-10-05,5,,,10,,,,,,,,,1991
St. Paul,USA,1991-10-06,6,0.0,3.0,10,3.5714,28 years ago,15.0,10.0,0.0,MN,28.0,"<a href=""http://phish.net/venue/666/Cochran_Lounge%2C_Student_Union%2C_Macalester_College"">Cochran Lounge, Student Union, Macalester College</a>",1991
Eugene,USA,1991-10-10,10,0.0,2.0,10,3.8571,28 years ago,12.0,13.0,0.0,OR,27.0,"<a href=""http://phish.net/venue/667/EMU_Ballroom%2C_University_of_Oregon"">EMU Ballroom, University of Oregon</a>",1991
Seattle,USA,1991-10-11,11,0.0,2.0,10,3.2727,28 years ago,10.0,9.0,0.0,WA,21.0,"<a href=""http://phish.net/venue/668/Backstage"">Backstage</a>",1991
Portland,USA,1991-10-12,12,2.0,2.0,10,3.4118,28 years ago,9.0,12.0,0.0,OR,25.0,"<a href=""http://phish.net/venue/143/Roseland_Theater"">Roseland Theater</a>",1991
Olympia,USA,1991-10-13,13,0.0,3.0,10,4.24,28 years ago,13.0,11.0,0.0,WA,27.0,"<a href=""http://phish.net/venue/669/North_Shore_Surf_Club"">North Shore Surf Club</a>",1991
Arcata,USA,1991-10-15,15,0.0,2.0,10,3.5625,28 years ago,10.0,14.0,0.0,CA,26.0,"<a href=""http://phish.net/venue/552/International_Beer_Garden"">International Beer Garden</a>",1991
San Francisco,USA,1991-10-17,17,0.0,2.0,10,3.1429,28 years ago,10.0,9.0,0.0,CA,21.0,"<a href=""http://phish.net/venue/670/Great_American_Music_Hall"">Great American Music Hall</a>",1991
San Francisco,USA,1991-10-18,18,1.0,2.0,10,3.75,28 years ago,9.0,12.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/670/Great_American_Music_Hall"">Great American Music Hall</a>",1991
Santa Cruz,USA,1991-10-19,19,0.0,1.0,10,3.3571,28 years ago,10.0,12.0,0.0,CA,23.0,"<a href=""http://phish.net/venue/139/The_Catalyst"">The Catalyst</a>",1991
Tempe,USA,1991-10-23,23,0.0,1.0,10,2.7778,28 years ago,11.0,12.0,0.0,AZ,24.0,"<a href=""http://phish.net/venue/671/Chuy%27s"">Chuy's</a>",1991
Prescott,USA,1991-10-24,24,0.0,3.0,10,4.2,28 years ago,12.0,13.0,0.0,AZ,28.0,"<a href=""http://phish.net/venue/672/Crystal_Ballroom%2C_Hotel_St._Michael"">Crystal Ballroom, Hotel St. Michael</a>",1991
Santa Fe,USA,1991-10-26,26,0.0,2.0,10,3.0,28 years ago,10.0,11.0,0.0,NM,23.0,"<a href=""http://phish.net/venue/673/Club_West"">Club West</a>",1991
Telluride,USA,1991-10-27,27,0.0,3.0,10,3.7222,28 years ago,11.0,13.0,0.0,CO,27.0,"<a href=""http://phish.net/venue/674/Elk_Ballroom"">Elk Ballroom</a>",1991
Telluride,USA,1991-10-28,28,0.0,2.0,10,4.0,28 years ago,11.0,13.0,0.0,CO,26.0,"<a href=""http://phish.net/venue/674/Elk_Ballroom"">Elk Ballroom</a>",1991
Boulder,USA,1991-10-30,30,0.0,3.0,10,2.625,28 years ago,8.0,12.0,0.0,CO,23.0,"<a href=""http://phish.net/venue/199/Boulder_Theater"">Boulder Theater</a>",1991
Colorado Springs,USA,1991-10-31,31,0.0,2.0,10,4.0526,28 years ago,11.0,14.0,0.0,CO,27.0,"<a href=""http://phish.net/venue/340/Armstrong_Hall%2C_Colorado_College"">Armstrong Hall</a>",1991
Englewood,USA,1991-11-01,1,0.0,4.0,11,3.6471,28 years ago,11.0,13.0,0.0,CO,28.0,"<a href=""http://phish.net/venue/547/Gothic_Theatre"">Gothic Theatre</a>",1991
Fort Collins,USA,1991-11-02,2,0.0,2.0,11,3.6429,28 years ago,10.0,11.0,0.0,CO,23.0,"<a href=""http://phish.net/venue/675/Lory_Student_Center_Theatre%2C_Colorado_State_University"">Lory Student Center Theatre, Colorado State University</a>",1991
,,1991-11-04,4,,,11,,,,,,,,,1991
,,1991-11-05,5,,,11,,,,,,,,,1991
New Orleans,USA,1991-11-07,7,2.0,2.0,11,4.3333,28 years ago,11.0,12.0,0.0,LA,27.0,"<a href=""http://phish.net/venue/70/Tipitina%27s"">Tipitina's</a>",1991
Tuscaloosa,USA,1991-11-08,8,0.0,2.0,11,4.3182,28 years ago,11.0,14.0,0.0,AL,27.0,"<a href=""http://phish.net/venue/676/Ivory_Tusk"">Ivory Tusk</a>",1991
Atlanta,USA,1991-11-09,9,0.0,2.0,11,3.6667,28 years ago,11.0,12.0,0.0,GA,25.0,"<a href=""http://phish.net/venue/105/Variety_Playhouse"">Variety Playhouse</a>",1991
Charleston,USA,1991-11-10,10,0.0,0.0,11,2.5714,28 years ago,12.0,15.0,0.0,SC,27.0,"<a href=""http://phish.net/venue/677/Music_Farm"">Music Farm</a>",1991
Athens,USA,1991-11-12,12,2.0,2.0,11,3.25,28 years ago,11.0,15.0,0.0,GA,30.0,"<a href=""http://phish.net/venue/25/The_Georgia_Theatre"">The Georgia Theatre</a>",1991
Davidson,USA,1991-11-13,13,0.0,3.0,11,3.9167,28 years ago,11.0,11.0,0.0,NC,25.0,"<a href=""http://phish.net/venue/678/Love_Auditorium%2C_Davidson_College"">Love Auditorium, Davidson College</a>",1991
Chapel Hill,USA,1991-11-14,14,1.0,2.0,11,4.0,28 years ago,11.0,13.0,0.0,NC,27.0,"<a href=""http://phish.net/venue/49/Cat%27s_Cradle"">Cat's Cradle</a>",1991
Charlottesville,USA,1991-11-15,15,0.0,2.0,11,4.2143,27 years ago,12.0,16.0,0.0,VA,30.0,"<a href=""http://phish.net/venue/67/Trax"">Trax</a>",1991
Washington,USA,1991-11-16,16,0.0,2.0,11,3.7895,27 years ago,11.0,11.0,0.0,DC,24.0,"<a href=""http://phish.net/venue/44/The_Bayou"">The Bayou</a>",1991
New Britain,USA,1991-11-19,19,0.0,2.0,11,3.7,27 years ago,13.0,11.0,0.0,CT,26.0,"<a href=""http://phish.net/venue/605/The_Sting"">The Sting</a>",1991
Providence,USA,1991-11-20,20,0.0,2.0,11,3.4118,27 years ago,11.0,10.0,0.0,RI,23.0,"<a href=""http://phish.net/venue/95/Campus_Club"">Campus Club</a>",1991
Somerville,USA,1991-11-21,21,0.0,3.0,11,4.1538,27 years ago,12.0,10.0,0.0,MA,25.0,"<a href=""http://phish.net/venue/203/Somerville_Theatre"">Somerville Theatre</a>",1991
Portland,USA,1991-11-22,22,0.0,2.0,11,3.2857,27 years ago,11.0,10.0,0.0,ME,23.0,"<a href=""http://phish.net/venue/679/Sullivan_Gymnasium%2C_University_of_Southern_Maine"">Sullivan Gymnasium, University of Southern Maine</a>",1991
Barre,USA,1991-11-23,23,0.0,2.0,11,3.6429,27 years ago,11.0,15.0,0.0,VT,28.0,"<a href=""http://phish.net/venue/680/Alumni_Hall"">Alumni Hall</a>",1991
Hanover,USA,1991-11-24,24,0.0,2.0,11,4.2857,27 years ago,10.0,8.0,0.0,NH,20.0,"<a href=""http://phish.net/venue/15/Webster_Hall%2C_Dartmouth_College"">Webster Hall, Dartmouth College</a>",1991
Port Chester,USA,1991-11-30,30,0.0,2.0,11,4.2,27 years ago,11.0,10.0,0.0,NY,23.0,"<a href=""http://phish.net/venue/167/The_Capitol_Theatre"">The Capitol Theatre</a>",1991
Plattsburgh,USA,1991-12-04,4,0.0,2.0,12,2.75,27 years ago,11.0,13.0,0.0,NY,26.0,"<a href=""http://phish.net/venue/681/E._Glenn_Giltz_Auditorium%2C_SUNY-Plattsburgh"">E. Glenn Giltz Auditorium, SUNY-Plattsburgh</a>",1991
Greenfield,USA,1991-12-05,5,0.0,2.0,12,2.9231,27 years ago,10.0,13.0,0.0,MA,25.0,"<a href=""http://phish.net/venue/682/Greenfield_Armory_Castle"">Greenfield Armory Castle</a>",1991
Middlebury,USA,1991-12-06,6,0.0,3.0,12,3.0625,27 years ago,9.0,14.0,0.0,VT,26.0,"<a href=""http://phish.net/venue/683/McCullough_Social_Hall%2C_McCullough_Student_Center%2C_Middlebury_College"">McCullough Social Hall, McCullough Student Center, Middlebury College</a>",1991
Portsmouth,USA,1991-12-07,7,0.0,2.0,12,3.8333,27 years ago,11.0,10.0,0.0,NH,23.0,"<a href=""http://phish.net/venue/77/The_Music_Hall"">The Music Hall</a>",1991
Worcester,USA,1991-12-31,31,0.0,3.0,12,4.4375,27 years ago,10.0,10.0,7.0,MA,30.0,"<a href=""http://phish.net/venue/684/Worcester_Memorial_Auditorium"">Worcester Memorial Auditorium</a>",1991
Winooski,USA,1992-01-14,14,0.0,0.0,1,1.9167,27 years ago,12.0,0.0,0.0,VT,12.0,"<a href=""http://phish.net/venue/216/The_Band_House"">The Band House</a>",1992
Portsmouth,USA,1992-03-06,6,0.0,1.0,3,4.234,27 years ago,11.0,9.0,0.0,NH,21.0,"<a href=""http://phish.net/venue/77/The_Music_Hall"">The Music Hall</a>",1992
Portsmouth,USA,1992-03-07,7,0.0,2.0,3,4.0741,27 years ago,11.0,13.0,0.0,NH,26.0,"<a href=""http://phish.net/venue/77/The_Music_Hall"">The Music Hall</a>",1992
Keene,USA,1992-03-11,11,0.0,4.0,3,2.7917,27 years ago,10.0,13.0,0.0,NH,27.0,"<a href=""http://phish.net/venue/78/The_Colonial_Theatre"">The Colonial Theatre</a>",1992
Burlington,USA,1992-03-12,12,0.0,3.0,3,3.15,27 years ago,11.0,13.0,0.0,VT,27.0,"<a href=""http://phish.net/venue/16/The_Flynn_Theatre"">The Flynn Theatre</a>",1992
Providence,USA,1992-03-13,13,0.0,2.0,3,4.4706,27 years ago,12.0,15.0,0.0,RI,29.0,"<a href=""http://phish.net/venue/95/Campus_Club"">Campus Club</a>",1992
New York,USA,1992-03-14,14,0.0,2.0,3,3.7838,27 years ago,13.0,12.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/96/Roseland_Ballroom"">Roseland Ballroom</a>",1992
Washington,USA,1992-03-17,17,0.0,2.0,3,3.45,27 years ago,11.0,13.0,0.0,DC,26.0,"<a href=""http://phish.net/venue/97/Lisner_Auditorium%2C_George_Washington_University"">Lisner Auditorium, George Washington University</a>",1992
New Haven,USA,1992-03-19,19,1.0,2.0,3,3.6818,27 years ago,12.0,12.0,0.0,CT,27.0,"<a href=""http://phish.net/venue/98/Palace_Theatre"">Palace Theatre</a>",1992
Binghamton,USA,1992-03-20,20,0.0,2.0,3,4.4737,27 years ago,10.0,15.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/99/Broome_County_Forum"">Broome County Forum</a>",1992
Philadelphia,USA,1992-03-21,21,0.0,2.0,3,3.6923,27 years ago,12.0,13.0,0.0,PA,27.0,"<a href=""http://phish.net/venue/100/Chestnut_Cabaret"">Chestnut Cabaret</a>",1992
Charleston,USA,1992-03-22,22,0.0,0.0,3,2.3077,27 years ago,4.0,0.0,0.0,WV,4.0,"<a href=""http://phish.net/venue/101/Cultural_Center_Auditorium"">Cultural Center Auditorium</a>",1992
Richmond,USA,1992-03-24,24,0.0,2.0,3,4.0303,27 years ago,13.0,13.0,0.0,VA,28.0,"<a href=""http://phish.net/venue/102/Flood_Zone"">Flood Zone</a>",1992
Charlottesville,USA,1992-03-25,25,0.0,2.0,3,3.4091,27 years ago,10.0,14.0,0.0,VA,26.0,"<a href=""http://phish.net/venue/67/Trax"">Trax</a>",1992
Winston-Salem,USA,1992-03-26,26,1.0,2.0,3,3.96,27 years ago,10.0,15.0,0.0,NC,28.0,"<a href=""http://phish.net/venue/103/Ziggy%27s"">Ziggy's</a>",1992
Charlotte,USA,1992-03-27,27,0.0,2.0,3,3.2857,27 years ago,10.0,15.0,0.0,NC,27.0,"<a href=""http://phish.net/venue/104/13x13_Club"">13x13 Club</a>",1992
Atlanta,USA,1992-03-28,28,0.0,0.0,3,3.6538,27 years ago,14.0,4.0,0.0,GA,18.0,"<a href=""http://phish.net/venue/105/Variety_Playhouse"">Variety Playhouse</a>",1992
St. Louis,USA,1992-03-30,30,0.0,3.0,3,3.6842,27 years ago,11.0,15.0,0.0,MO,29.0,"<a href=""http://phish.net/venue/106/Mississippi_Nights"">Mississippi Nights</a>",1992
Columbia,USA,1992-03-31,31,0.0,1.0,3,3.5,27 years ago,11.0,15.0,0.0,MO,27.0,"<a href=""http://phish.net/venue/107/The_Blue_Note"">The Blue Note</a>",1992
Lawrence,USA,1992-04-01,1,2.0,2.0,4,2.9231,27 years ago,12.0,13.0,0.0,KS,29.0,"<a href=""http://phish.net/venue/108/Liberty_Hall"">Liberty Hall</a>",1992
Avon,USA,1992-04-03,3,0.0,1.0,4,3.6111,27 years ago,11.0,9.0,0.0,CO,21.0,"<a href=""http://phish.net/venue/109/Sawatch_Hall%2C_Park_Hyatt_Beaver_Creek"">Sawatch Hall, Park Hyatt Beaver Creek</a>",1992
Boulder,USA,1992-04-04,4,0.0,2.0,4,3.25,27 years ago,11.0,14.0,0.0,CO,27.0,"<a href=""http://phish.net/venue/110/Balch_Fieldhouse%2C_University_of_Colorado"">Balch Fieldhouse</a>",1992
Boulder,USA,1992-04-05,5,0.0,2.0,4,3.5667,27 years ago,11.0,14.0,0.0,CO,27.0,"<a href=""http://phish.net/venue/111/The_Fox_Theatre"">The Fox Theatre</a>",1992
Gunnison,USA,1992-04-06,6,0.0,1.0,4,4.1333,27 years ago,10.0,15.0,0.0,CO,26.0,"<a href=""http://phish.net/venue/112/Paul_Wright_Gym%2C_Western_State_College"">Paul Wright Gym, Western State College</a>",1992
Durango,USA,1992-04-07,7,0.0,2.0,4,3.6316,27 years ago,12.0,13.0,0.0,CO,27.0,"<a href=""http://phish.net/venue/119/Fine_Arts_Auditorium%2C_Fort_Lewis_College"">Fine Arts Auditorium, Fort Lewis College</a>",1992
Albuquerque,USA,1992-04-08,8,0.0,2.0,4,3.7143,27 years ago,11.0,17.0,0.0,NM,30.0,"<a href=""http://phish.net/venue/120/El_Rey_Theater"">El Rey Theater</a>",1992
Tucson,USA,1992-04-12,12,0.0,2.0,4,3.1333,27 years ago,12.0,12.0,0.0,AZ,26.0,"<a href=""http://phish.net/venue/121/Arizona_Ballroom%2C_University_of_Arizona_Student_Union"">Arizona Ballroom</a>",1992
Tempe,USA,1992-04-13,13,0.0,2.0,4,3.6667,27 years ago,11.0,13.0,0.0,AZ,26.0,"<a href=""http://phish.net/venue/122/After_the_Gold_Rush"">After the Gold Rush</a>",1992
Los Angeles,USA,1992-04-15,15,0.0,3.0,4,3.3846,27 years ago,11.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/123/Variety_Arts_Center"">Variety Arts Center</a>",1992
Isla Vista,USA,1992-04-16,16,0.0,1.0,4,4.4902,27 years ago,13.0,15.0,0.0,CA,29.0,"<a href=""http://phish.net/venue/124/Anaconda_Theatre"">Anaconda Theatre</a>",1992
San Francisco,USA,1992-04-17,17,0.0,1.0,4,4.4091,27 years ago,13.0,10.0,0.0,CA,24.0,"<a href=""http://phish.net/venue/137/Warfield_Theatre"">Warfield Theatre</a>",1992
Palo Alto,USA,1992-04-18,18,0.0,2.0,4,4.4545,27 years ago,13.0,19.0,0.0,CA,34.0,"<a href=""http://phish.net/venue/138/Wilbur_Field%2C_Stanford_University"">Wilbur Field, Stanford University</a>",1992
Santa Cruz,USA,1992-04-19,19,0.0,2.0,4,4.0909,27 years ago,11.0,15.0,0.0,CA,28.0,"<a href=""http://phish.net/venue/139/The_Catalyst"">The Catalyst</a>",1992
Eureka,USA,1992-04-21,21,0.0,1.0,4,4.4833,27 years ago,11.0,18.0,0.0,CA,30.0,"<a href=""http://phish.net/venue/140/Redwood_Acres_Fairgrounds"">Redwood Acres Fairgrounds</a>",1992
Eugene,USA,1992-04-22,22,0.0,2.0,4,3.6667,27 years ago,10.0,17.0,0.0,OR,29.0,"<a href=""http://phish.net/venue/141/Hilton_Ballroom"">Hilton Ballroom</a>",1992
Seattle,USA,1992-04-23,23,0.0,2.0,4,2.875,27 years ago,11.0,15.0,0.0,WA,28.0,"<a href=""http://phish.net/venue/142/Oz_Nightclub"">Oz Nightclub</a>",1992
Portland,USA,1992-04-24,24,0.0,2.0,4,3.92,27 years ago,13.0,14.0,0.0,OR,29.0,"<a href=""http://phish.net/venue/143/Roseland_Theater"">Roseland Theater</a>",1992
Olympia,USA,1992-04-25,25,0.0,3.0,4,3.8421,27 years ago,11.0,13.0,0.0,WA,27.0,"<a href=""http://phish.net/venue/144/Campus_Recreation_Center%2C_Evergreen_College"">Campus Rec Center</a>",1992
Minneapolis,USA,1992-04-29,29,0.0,2.0,4,3.3529,27 years ago,12.0,13.0,0.0,MN,27.0,"<a href=""http://phish.net/venue/145/First_Avenue"">First Avenue</a>",1992
Madison,USA,1992-04-30,30,0.0,2.0,4,4.1333,27 years ago,10.0,13.0,0.0,WI,25.0,"<a href=""http://phish.net/venue/146/Barrymore_Theatre"">Barrymore Theatre</a>",1992
Milwaukee,USA,1992-05-01,1,1.0,2.0,5,3.25,27 years ago,12.0,15.0,0.0,WI,30.0,"<a href=""http://phish.net/venue/147/The_Rave"">The Rave</a>",1992
Chicago,USA,1992-05-02,2,0.0,2.0,5,3.5909,27 years ago,12.0,12.0,0.0,IL,26.0,"<a href=""http://phish.net/venue/152/Cabaret_Metro"">Cabaret Metro</a>",1992
East Lansing,USA,1992-05-03,3,0.0,3.0,5,3.2,27 years ago,11.0,16.0,0.0,MI,30.0,"<a href=""http://phish.net/venue/159/Michigan_State_University_Union_Ballroom"">Michigan State University Union Ballroom</a>",1992
Cincinnati,USA,1992-05-05,5,0.0,2.0,5,3.3333,27 years ago,11.0,16.0,0.0,OH,29.0,"<a href=""http://phish.net/venue/160/Bogart%27s"">Bogart's</a>",1992
Detroit,USA,1992-05-06,6,0.0,2.0,5,4.2857,27 years ago,11.0,14.0,0.0,MI,27.0,"<a href=""http://phish.net/venue/161/St._Andrew%27s_Hall"">St. Andrew's Hall</a>",1992
Cleveland,USA,1992-05-07,7,0.0,3.0,5,3.1875,27 years ago,11.0,13.0,0.0,OH,27.0,"<a href=""http://phish.net/venue/162/The_Agora_Theatre"">The Agora Theatre</a>",1992
North Tonawanda,USA,1992-05-08,8,0.0,1.0,5,3.9231,27 years ago,12.0,14.0,0.0,NY,27.0,"<a href=""http://phish.net/venue/163/The_Riviera_Theatre"">The Riviera Theatre</a>",1992
Syracuse,USA,1992-05-09,9,0.0,2.0,5,3.96,27 years ago,11.0,10.0,0.0,NY,23.0,"<a href=""http://phish.net/venue/164/The_Syracuse_Armory"">The Syracuse Armory</a>",1992
Amherst,USA,1992-05-10,10,0.0,0.0,5,3.1176,27 years ago,10.0,0.0,0.0,MA,10.0,"<a href=""http://phish.net/venue/165/Campus_Pond%2C_University_of_Massachusetts"">UMass Campus Pond</a>",1992
Canton,USA,1992-05-12,12,0.0,1.0,5,3.0,27 years ago,12.0,11.0,0.0,NY,24.0,"<a href=""http://phish.net/venue/166/St._Lawrence_University"">St. Lawrence University</a>",1992
Port Chester,USA,1992-05-14,14,0.0,2.0,5,4.2692,27 years ago,15.0,16.0,0.0,NY,33.0,"<a href=""http://phish.net/venue/167/The_Capitol_Theatre"">The Capitol Theatre</a>",1992
New York,USA,1992-05-15,15,0.0,0.0,5,1.5,27 years ago,13.0,0.0,0.0,NY,13.0,"<a href=""http://phish.net/venue/189/Lonestar_Roadhouse"">Lonestar Roadhouse</a>",1992
Boston,USA,1992-05-16,16,0.0,2.0,5,3.2105,27 years ago,11.0,15.0,0.0,MA,28.0,"<a href=""http://phish.net/venue/190/The_Orpheum_Theatre"">The Orpheum Theatre</a>",1992
Schenectady,USA,1992-05-17,17,0.0,2.0,5,4.431,27 years ago,11.0,13.0,0.0,NY,26.0,"<a href=""http://phish.net/venue/191/Achilles_Rink%2C_Union_College"">Achilles Rink, Union College</a>",1992
Burlington,USA,1992-05-18,18,0.0,1.0,5,3.3571,27 years ago,10.0,15.0,0.0,VT,26.0,"<a href=""http://phish.net/venue/16/The_Flynn_Theatre"">The Flynn Theatre</a>",1992
Hamburg,Germany,1992-06-19,19,0.0,0.0,6,3.0833,27 years ago,7.0,0.0,0.0,,7.0,"<a href=""http://phish.net/venue/93/Stadtpark"">Stadtpark</a>",1992
Northeim,Germany,1992-06-20,20,0.0,0.0,6,2.3846,27 years ago,10.0,0.0,0.0,,10.0,"<a href=""http://phish.net/venue/192/Waldbuhne"">Waldbuhne</a>",1992
Düsseldorf,Germany,1992-06-23,23,0.0,0.0,6,2.8,27 years ago,8.0,0.0,0.0,,8.0,"<a href=""http://phish.net/venue/193/Philipshalle"">Philipshalle</a>",1992
Nüremberg,Germany,1992-06-24,24,0.0,0.0,6,2.3333,27 years ago,9.0,0.0,0.0,,9.0,"<a href=""http://phish.net/venue/194/Resi"">Resi</a>",1992
Roskilde,Denmark,1992-06-28,28,0.0,2.0,6,3.1667,27 years ago,10.0,0.0,0.0,,12.0,"<a href=""http://phish.net/venue/195/Roskilde_Festival"">Roskilde Festival</a>",1992
Paris,France,1992-06-30,30,0.0,0.0,6,1.25,27 years ago,6.0,0.0,0.0,,6.0,"<a href=""http://phish.net/venue/196/Elysee_Montmartre"">Elysee Montmartre</a>",1992
Brussels,Belgium,1992-07-01,1,0.0,0.0,7,1.25,27 years ago,7.0,0.0,0.0,,7.0,"<a href=""http://phish.net/venue/197/Ancienne_Belgique"">Ancienne Belgique</a>",1992
London,England,1992-07-03,3,0.0,0.0,7,2.0,27 years ago,10.0,0.0,0.0,,10.0,"<a href=""http://phish.net/venue/198/Brixton_Academy"">Brixton Academy</a>",1992
Portland,USA,1992-07-09,9,0.0,1.0,7,3.2857,27 years ago,13.0,0.0,0.0,ME,14.0,"<a href=""http://phish.net/venue/208/Cumberland_County_Civic_Center"">Cumberland County Civic Center</a>",1992
Syracuse,USA,1992-07-10,10,0.0,1.0,7,2.1,27 years ago,11.0,0.0,0.0,NY,12.0,"<a href=""http://phish.net/venue/209/Empire_Court"">Empire Court</a>",1992
Holmdel,USA,1992-07-11,11,0.0,0.0,7,2.75,27 years ago,11.0,0.0,0.0,NJ,11.0,"<a href=""http://phish.net/venue/210/Garden_State_Arts_Center"">Garden State Arts Center</a>",1992
Wantagh,USA,1992-07-12,12,0.0,0.0,7,3.0,27 years ago,11.0,0.0,0.0,NY,11.0,"<a href=""http://phish.net/venue/211/Jones_Beach_Amphitheater"">Jones Beach</a>",1992
Norfolk,USA,1992-07-14,14,0.0,1.0,7,2.0556,27 years ago,12.0,11.0,0.0,VA,24.0,"<a href=""http://phish.net/venue/212/The_Boathouse"">The Boathouse</a>",1992
Charlottesville,USA,1992-07-15,15,0.0,3.0,7,4.2083,27 years ago,12.0,9.0,0.0,VA,24.0,"<a href=""http://phish.net/venue/67/Trax"">Trax</a>",1992
Richmond,USA,1992-07-16,16,0.0,2.0,7,3.8,27 years ago,11.0,13.0,0.0,VA,26.0,"<a href=""http://phish.net/venue/102/Flood_Zone"">Flood Zone</a>",1992
Columbia,USA,1992-07-17,17,0.0,0.0,7,2.8889,27 years ago,7.0,0.0,0.0,MD,7.0,"<a href=""http://phish.net/venue/9/Merriweather_Post_Pavilion"">Merriweather</a>",1992
Philadelphia,USA,1992-07-18,18,0.0,0.0,7,2.5,27 years ago,6.0,0.0,0.0,PA,6.0,"<a href=""http://phish.net/venue/213/The_Mann_Center_for_the_Performing_Arts"">The Mann</a>",1992
Holmdel,USA,1992-07-19,19,0.0,0.0,7,2.8571,27 years ago,5.0,0.0,0.0,NJ,5.0,"<a href=""http://phish.net/venue/210/Garden_State_Arts_Center"">Garden State Arts Center</a>",1992
Mansfield,USA,1992-07-21,21,0.0,0.0,7,3.5882,27 years ago,7.0,0.0,0.0,MA,7.0,"<a href=""http://phish.net/venue/214/Great_Woods_Center_for_the_Performing_Arts"">Great Woods</a>",1992
Nashua,USA,1992-07-22,22,0.0,0.0,7,2.3333,27 years ago,7.0,0.0,0.0,NH,7.0,"<a href=""http://phish.net/venue/215/Holman_Stadium"">Holman Stadium</a>",1992
New York,USA,1992-07-23,23,0.0,0.0,7,3.25,27 years ago,10.0,0.0,0.0,NY,10.0,"<a href=""http://phish.net/venue/217/MTV_Studios"">MTV Studios</a>",1992
Wantagh,USA,1992-07-24,24,0.0,0.0,7,4.0,27 years ago,6.0,0.0,0.0,NY,6.0,"<a href=""http://phish.net/venue/211/Jones_Beach_Amphitheater"">Jones Beach</a>",1992
